//Balance file for Black and White 2		"Last Saved,#2005-08-24 22:58:35#,""probinson"""																				
																						
//Building																						
NORSE_MARKET_PLANT	500	500	3.5	85.71428571	8	2	4	1	2	1	0	0	1	1	2	50	0.8	0.5	0.5	1	0.6	0.002
HURRICANE_WONDER	10000	5000	31.75	283.4645669	20	4	40	0	50	0	0	0	1	0	8	160	0.8	0.7	0.5	0	0.9	0
EARTHQUAKE_WONDER	10000	5000	31.8	251.572327	20	4	40	0	50	0	0	0	1	0	8	160	0.8	0.7	0.5	0	0.8	0
VOLCANO_WONDER	10000	5000	31.8	314.4654088	20	4	40	0	50	0	0	0	1	0	8	160	0.8	0.7	0.5	0	0.8	0
VERDANT_WONDER	10000	5000	31.8	314.4654088	20	4	40	0	50	0	0	0	1	0	8	160	0.8	0.7	0.5	0	1	0
STOPTIME_WONDER	10000	5000	31.8	314.4654088	20	4	40	0	50	0	0	0	1	0	8	160	0.8	0.7	0.5	0	1	0
SIREN_WONDER	10000	5000	31.8	220.1257862	20	4	40	0	50	0	0	0	1	0	8	160	0.8	0.7	0.5	0	0.6	0
WOMD_WONDER	10000	5000	31.8	314.4654088	20	4	40	0	50	0	0	0	1	0	8	160	0.8	0.7	0.5	0	1	0
AZTEC_FOUNTAIN	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
AZTEC_FOUNTAIN_GOOD	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
AZTEC_FOUNTAIN_EVIL	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
AZTEC_STATUE	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
AZTEC_STATUE_GOOD	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
AZTEC_STATUE_EVIL	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
JAPANESE_FOUNTAIN	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
JAPANESE_FOUNTAIN_GOOD	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
JAPANESE_FOUNTAIN_EVIL	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
JAPANESE_SHRINE	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
JAPANESE_SHRINE_GOOD	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
JAPANESE_SHRINE_EVIL	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
JAPANESE_GARDEN	0	300	3.5	0	5	2	0	0	0	0	0	0	0	1	2	0	0.5	0.3	0.5	0	1	0.5
JAPANESE_GARDEN_EVIL	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	0	1	2	0	0.5	0.3	0.5	0	1	0.5
NORSE_FOUNTAIN	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
NORSE_FOUNTAIN_GOOD	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
NORSE_FOUNTAIN_EVIL	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
NORSE_STATUE	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
NORSE_STATUE_GOOD	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
NORSE_STATUE_EVIL	0	300	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
GREEK_FERTILITY_STATUE	0	300	3.5	51.42857143	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	0.5	0.002
GREEK_FOUNTAIN	0	240	3.5	57.14285714	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	0.7	0.002
GREEK_STREET_LAMP	0	100	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	0.5	0.002
GREEK_TORTURE_PIT	1000	500	3.5	142.8571429	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	0.7	-0.01
GREEK_COLUMN	0	300	3.5	42.85714286	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	0.5	0.006
GREEK_GARDEN	0	0	3.5	0	5	2	10	0	10	0	0	0	0	0	2	0	0.5	0.3	0.5	0	1	0.004
GREEK_WELL	100	500	3.5	142.8571429	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	0.5	0.002
GREEK_HEAD_ON_A_SPIKE	600	0	3.5	71.42857143	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	0.7	-0.0008
GREEK_MIRACLE_ENHANCER	0	2000	3.5	28.57142857	5	2	0	0	0	0	0	0	1	1	2	0	0.5	0.3	0.5	0	1	0.5
																						
//BuildingPrereq																						
AZTEC_VILLAGE_HALL	0.5	0																				
JAPANESE_VILLAGE_HALL	0.5	0																				
EGYPTIAN_VILLAGE_HALL	0.5	0																				
GREEK_VILLAGE_HALL	0.5	0																				
NORSE_VILLAGE_HALL	0.5	0																				
AZTEC_TOWN_CENTRE	0.5	200																				
JAPANESE_TOWN_CENTRE	0.5	200																				
EGYPTIAN_TOWN_CENTRE	0.5	200																				
GREEK_TOWN_CENTRE	0.5	200																				
NORSE_TOWN_CENTRE	0.5	200																				
AZTEC_CITY_CENTRE	0.5	450																				
JAPANESE_CITY_CENTRE	0.5	450																				
EGYPTIAN_CITY_CENTRE	0.5	450																				
GREEK_CITY_CENTRE	0.5	450																				
NORSE_CITY_CENTRE	0.5	450																				
AZTEC_METRO_CENTRE	0.5	800																				
JAPANESE_METRO_CENTRE	0.5	800																				
EGYPTIAN_METRO_CENTRE	0.5	800																				
GREEK_METRO_CENTRE	0.5	800																				
NORSE_METRO_CENTRE	0.5	800																				
																						
//BuildingAlignment																						
NORMAL	1	3	45	180	0.5	2.5																
																						
//MigrationValues																						
NORMAL	7	3	5	0.01	1.2	20	200	6200	2													
																						
//ObjectiveTweaks																						
NORMAL	0.5	0.8	-0.1	0.01	-0.01	0.85	-0.85															
																						
//Wall																						
AZTEC_WALL_TECH_1	5	0	100	0	1000	1	100	0	0.8	10	20											
AZTEC_WALL_TECH_2	5	0	100	0	1000	1	100	0	0.8	10	20											
AZTEC_WALL_TECH_3	5	0	100	0	1000	1	100	0	0.8	10	20											
JAPANESE_WALL_TECH_1	5	0	100	0	1000	1	100	0	0.8	10	20											
JAPANESE_WALL_TECH_2	5	0	100	0	1000	1	100	0	0.8	10	20											
JAPANESE_WALL_TECH_3	5	0	100	0	1000	1	100	0	0.8	10	20											
EGYPTIAN_WALL_TECH_1	5	0	100	0	1000	1	100	0	0.8	10	20											
EGYPTIAN_WALL_TECH_2	5	0	100	0	1000	1	100	0	0.8	10	20											
EGYPTIAN_WALL_TECH_3	5	0	100	0	1000	1	100	0	0.8	10	20											
GREEK_WALL_TECH_1	5	0	100	0	1000	1	100	0	0.8	10	20											
GREEK_WALL_TECH_2	5	0	100	0	1000	1	100	0	0.8	10	20											
GREEK_WALL_TECH_3	5	0	100	0	1000	1	100	0	0.8	10	20											
NORSE_WALL_TECH_1	5	0	100	0	1000	1	100	0	0.8	10	20											
NORSE_WALL_TECH_2	5	0	100	0	1000	1	100	0	0.8	10	20											
NORSE_WALL_TECH_3	5	0	100	0	1000	1	100	0	0.8	10	20											
